Share of households living in own house,
%,
Eurostat,
country,Value
Austria,54.3
Belgium,71.9
Bulgaria,86.1
Croatia,91.2
Cyprus,68.8
Czechia,76
Denmark,60
Estonia,80.7
Finland,69.2
France,63.1
Germany,47.6
Greece,69.6
Hungary,90.5
Ireland,69.4
Italy,75.2
Latvia,82.8
Lithuania,88.8
Luxembourg,67.6
Malta,74.7
Netherlands,69.3
Poland,87.3
Portugal,76
Romania,95.6
Slovakia,93.6
Slovenia,75.2
Spain,75.3
Sweden,64.9
