"Hourly labour costs by country, 2024",
EUR,
Eurostat,
country,Value
Austria,44.5
Belgium,48.2
Bulgaria,10.6
Croatia,16.5
Cyprus,21
Czechia,18.2
Denmark,50.1
Estonia,19.6
Finland,37.7
France,43.7
Germany,43.4
Greece,16.7
Hungary,14.1
Ireland,42.5
Italy,30.9
Latvia,15.1
Lithuania,16.3
Luxembourg,55.2
Malta,19.1
Netherlands,45.2
Poland,17.3
Portugal,18.2
Romania,12.5
Slovakia,18.5
Slovenia,27.1
Spain,25.5
Sweden,40.3
